attr_name	tumor_breast_1	tumor_breast_2	tumor_breast_3	tumor_breast_4	tumor_breast_5	tumor_breast_6	normal_breast_1	normal_breast_2	normal_breast_3	normal_breast_4	normal_breast_5	normal_breast_6
205534_at	7.90669807869155	6.46110976410465	6.06092598000466	6.25820158668816	7.65660830813997	6.82521469116192	4.69367928718197	3.0821011925184	4.7670066062068	3.81508906161427	3.65244698565605	4.84811824784978
205547_s_at	11.1689122493067	10.463845719398	9.35525416610863	10.3527554501294	12.3199222253858	11.673538764622	6.91803865944536	8.09304604319432	7.24803709590445	10.6564342188684	10.5294026862708	9.11262103459063
205552_s_at	4.46799902331094	4.22079337936198	4.25623165174723	4.1203065999142	5.14937655521172	6.52340178101841	3.77216398012377	3.48000027019694	3.61748103749892	3.74965680623982	4.02587255367092	3.55207579089577
205554_s_at	3.73621975083432	3.05832188577642	3.40980783924784	4.95243746784457	4.41353891556766	3.29780107242415	5.60389242625454	7.11475270881156	4.05774152712458	5.4406139039174	5.52392593634346	5.88629635918633
205572_at	5.9825790730559	5.73673108827271	4.69904533826507	5.82556314923873	5.45939521934045	3.80361869316863	7.38046879101338	6.99818421895961	6.92467727233325	5.56877674322958	7.8285349941761	6.11701829862001
205591_at	4.4768482017952	5.18766572941554	4.98834193434758	4.7548137517844	4.57238927307328	5.25408373344277	7.54010014817065	5.83394020494513	6.12588900907147	5.74332556199908	6.05617845833285	6.31987482211806
205593_s_at	6.00460339094317	4.71381707562344	5.31619737059122	4.85590549036438	5.40703244467981	5.59576153943873	6.49719943450262	6.48764028631856	7.04144635934749	7.39160213904698	7.75778055007432	6.79849939852149
205603_s_at	5.54344927669452	5.583886067726	5.08784603421558	5.01692558689079	5.54698768825872	6.0219030203312	7.04450534101158	6.41992283236882	6.91868045763673	6.02236173915361	6.33835947818715	6.21322460668611
205604_at	6.68335634441	6.79815527143852	6.83211968006493	6.4990833758127	6.78076616527841	6.15073865524043	7.06256198354852	8.01179696179525	7.05849922039208	7.9486394474171	9.03909007541652	8.39208800730675
205612_at	2.52508450335304	2.83834970701717	3.12937134270962	2.40946074540796	3.68336206903147	2.54364438149837	7.02822685807048	5.89802991041968	4.24124631810793	5.47369245984997	4.81417365690403	3.4058659236125
